Date,AUDRR,AUD,EURGBPRR,EURGBP,EURSEKRR,EURSEK,GBPRR,GBP,CHFRR,CHF,EURCHFRR,EURCHF,EURJPYRR,EURJPY,EURRR,EUR,CADRR,CAD,JPYRR,JPY
22-Jul-96,0.15,0.7905,0.45,0.8486,1.2,8.6701,0.2,1.5513,,1.2071,,1.5909,0.28,141.3478,-0.95,1.3166,0.15,1.3687,-1.25,107.44
23-Jul-96,0.15,0.7905,0.5,0.8458,1.2,8.637,0.2,1.5523,,1.2127,,1.5922,0.33,141.6021,-0.95,1.3133,0.15,1.3716,-1.55,107.8
24-Jul-96,0.15,0.7903,0.5,0.8459,1.2,8.6219,0,1.5524,,1.2138,,1.5944,0.33,142.3844,-0.95,1.3135,0.15,1.3713,-1.55,108.42
25-Jul-96,0.15,0.7881,0.5,0.8502,1.2,8.6652,0,1.557,,1.2053,,1.5965,0.33,143.421,-0.95,1.3242,0.15,1.3757,-1.55,108.32
26-Jul-96,0.15,0.787,0.65,0.8491,1.2,8.6932,0,1.5543,,1.2095,,1.596,0.15,142.9712,-0.85,1.3201,-0.13,1.3747,-1.2,108.35
29-Jul-96,-0.18,0.7876,0.6,0.8477,1.2,8.6905,0,1.5579,,1.2064,,1.5948,0.15,142.8734,-0.85,1.321,-0.25,1.3732,-0.95,108.2
30-Jul-96,-0.25,0.7795,0.55,0.8504,1.2,8.7347,0,1.5573,,1.2023,,1.5922,0.15,142.9125,-0.85,1.3246,-0.25,1.3744,-1.15,107.88
31-Jul-96,-0.55,0.7736,0.6,0.8535,1.2,8.7775,0,1.5559,,1.1972,,1.5901,0.18,142.0324,-0.85,1.3282,-0.25,1.3742,-1.25,106.83
01-Aug-96,-0.55,0.7735,0.6,0.8534,1.2,8.7153,0,1.5528,,1.2014,,1.5936,0.28,141.9541,-0.85,1.3255,-0.25,1.3734,-1.45,107.05
02-Aug-96,-0.55,0.7736,0.7,0.8587,1.2,8.7064,0.15,1.5426,,1.201,,1.5926,0.28,141.6608,-1,1.325,-0.25,1.375,-1.4,106.84
05-Aug-96,-0.5,0.7728,0.8,0.8549,1.2,8.7251,0.25,1.5438,,1.202,,1.5852,0.28,140.6829,-1.05,1.3202,-0.25,1.3755,-1.35,106.6
06-Aug-96,-0.45,0.7751,0.7,0.857,1.2,8.6867,0.25,1.5373,,1.2074,,1.5889,0.38,140.6437,-1.05,1.3179,-0.25,1.3733,-1.45,106.72
07-Aug-96,-0.45,0.7772,0.7,0.8539,1.2,8.7547,0,1.5424,,1.2092,,1.5932,0.33,142.1693,-0.75,1.3174,-0.25,1.3724,-1.15,107.85
08-Aug-96,-0.35,0.7791,0.6,0.8507,1.2,8.7519,0.15,1.5494,,1.2099,,1.5948,0.28,142.6387,-0.85,1.3184,-0.15,1.3707,-0.85,108.25
09-Aug-96,-0.25,0.7793,0.45,0.8543,1.2,8.8052,0.15,1.5493,,1.2037,,1.593,0.18,143.2841,-0.65,1.3238,-0.15,1.3699,-0.8,108.22
12-Aug-96,-0.25,0.7784,0.6,0.8527,1.2,8.8208,-0.35,1.5514,,1.203,,1.5924,0.13,142.4627,-0.75,1.3232,-0.15,1.3722,-0.85,107.69
13-Aug-96,-0.25,0.7785,0.55,0.855,1.2,8.8042,-0.25,1.5492,,1.1984,,1.5889,0.13,142.7169,-0.75,1.3249,-0.15,1.374,-1.15,107.63
14-Aug-96,-0.25,0.7796,0.55,0.8476,1.2,8.7572,-0.15,1.5487,,1.2099,,1.5881,0.25,141.9346,-0.85,1.3131,-0.15,1.3742,-1.25,108.09
15-Aug-96,-0.25,0.7834,0.5,0.8489,1.2,8.7285,-0.15,1.5507,,1.2051,,1.5868,0.28,142.0324,-0.65,1.3167,-0.15,1.3745,-0.85,107.93
16-Aug-96,-0.25,0.7829,0.35,0.847,1.2,8.6963,-0.25,1.5475,,1.208,,1.5844,0.33,141.2305,-0.6,1.3111,-0.15,1.3731,-1.15,107.67
19-Aug-96,-0.25,0.7907,0.45,0.851,1.2,8.7166,-0.15,1.5448,,1.2068,,1.5866,0.33,141.6999,-0.55,1.3149,-0.15,1.3727,-1.05,107.8
20-Aug-96,-0.25,0.7857,0.45,0.8489,1.2,8.6769,-0.25,1.5475,,1.2062,,1.5848,0.25,142.3649,0.55,1.314,-0.15,1.373,-1.25,108.33
21-Aug-96,-0.15,0.7904,0.45,0.8511,1.2,8.7077,-0.15,1.5496,,1.2,,1.5832,0.28,143.0298,0.6,1.3193,-0.15,1.3737,-1,108.51
22-Aug-96,-0.2,0.7907,0.45,0.8454,1.2,8.6767,-0.15,1.5507,,1.2071,,1.583,0.23,141.8955,0.6,1.3113,-0.15,1.3692,-0.8,108.15
23-Aug-96,-0.2,0.7906,0.35,0.8504,1.2,8.6819,-0.2,1.5559,,1.193,,1.5784,0.43,142.9516,0.45,1.3235,-0.15,1.3702,-0.8,108.02
26-Aug-96,-0.1,0.7907,0.5,0.8491,1.2,8.6819,-0.15,1.5575,,1.1933,,1.5774,0.23,142.404,0.7,1.3228,-0.05,1.3707,-0.9,107.71
27-Aug-96,-0.1,0.788,0.55,0.8511,1.2,8.738,-0.2,1.5542,,1.1939,,1.5787,0.23,142.3844,0.95,1.3231,-0.05,1.3685,-0.8,107.71
28-Aug-96,-0.1,0.7916,0.55,0.8494,1.2,8.7574,-0.2,1.559,,1.1923,,1.5793,0.23,143.6557,0.9,1.3245,0.15,1.3661,-1.3,108.45
29-Aug-96,-0.1,0.7915,0.45,0.85,1.2,8.7582,-0.15,1.5574,,1.1945,,1.5819,0.15,143.5188,0.9,1.3241,0.15,1.3666,-0.9,108.43
30-Aug-96,-0.1,0.7903,0.45,0.846,1.2,8.762,-0.3,1.5612,,1.2014,,1.5872,0.15,143.6948,0.9,1.3211,0.15,1.3678,-1,108.84
02-Sep-96,-0.1,0.7894,0.45,0.8435,1.2,8.7365,-0.3,1.5593,,1.2106,,1.5901,0.15,143.5579,0.95,1.3156,0.15,1.3689,-0.85,109.4
03-Sep-96,-0.1,0.7911,0.45,0.8413,1.2,8.7433,0.15,1.5661,,1.2078,,1.5913,0.15,143.9686,0.58,1.3178,0.15,1.3704,-0.45,109.24
04-Sep-96,-0.1,0.7916,0.45,0.8428,1.2,8.7688,0.15,1.567,,1.2061,,1.5932,0.15,143.5775,0.55,1.321,0.15,1.369,-0.6,108.78
05-Sep-96,-0.25,0.7943,0.15,0.8402,1.2,8.7476,0.15,1.5663,,1.2074,,1.5901,0.13,143.7339,0.15,1.3163,0.1,1.3729,-0.7,109.15
06-Sep-96,-0.1,0.7992,0.15,0.8402,1.2,8.7335,0.15,1.5603,,1.2185,,1.5967,0.13,143.2645,0.55,1.3113,-0.2,1.3725,-0.65,109.32
09-Sep-96,0,0.8005,0.15,0.8376,1.2,8.7146,0.15,1.5563,,1.2232,,1.5946,0.1,142.6191,0.38,1.3039,-0.2,1.3702,-0.55,109.25
10-Sep-96,0,0.8,0.15,0.8323,1.2,8.7183,0.55,1.555,,1.2361,,1.601,0.13,142.1302,0.25,1.2946,-0.2,1.3702,-0.6,109.83
11-Sep-96,-0.25,0.7987,-0.1,0.8322,1.2,8.68,0.45,1.5555,,1.2351,,1.5971,0.2,142.7756,-0.15,1.2948,-0.2,1.3711,-0.3,110.32
12-Sep-96,-0.18,0.7969,0,0.8314,1.2,8.6533,0.15,1.555,,1.2371,,1.5999,0.2,142.4235,0,1.2931,-0.2,1.3718,-0.45,110.12
13-Sep-96,-0.2,0.7903,0,0.831,1.2,8.6452,0.15,1.5551,,1.2433,,1.6071,0.23,142.7756,0,1.2925,-0.2,1.3697,-0.45,110.45
16-Sep-96,-0.2,0.7894,0,0.8311,1.2,8.593,0,1.5573,,1.2411,,1.6065,0.18,142.5213,0,1.2946,-0.2,1.3715,-0.45,110.19
17-Sep-96,-0.2,0.7908,0,0.8298,1.2,8.5644,0,1.5565,,1.2435,,1.6077,0.18,142.3257,0,1.2919,0,1.3715,-0.55,110.29
18-Sep-96,-0.2,0.7874,0,0.8299,1.2,8.5854,0,1.5611,,1.2414,,1.6087,0.23,141.4456,0,1.2958,0,1.3715,-0.5,109.24
19-Sep-96,-0.28,0.7901,0,0.8319,1.2,8.5655,0,1.5527,,1.2424,,1.6065,0.23,141.4456,0.18,1.292,0,1.3705,-0.85,109.34
20-Sep-96,-0.28,0.7926,0,0.8296,1.2,8.5313,0,1.5554,,1.2386,,1.5991,0.23,141.8172,0.2,1.2907,-0.1,1.3667,-0.7,109.92
23-Sep-96,-0.25,0.7919,0,0.8314,1.2,8.5323,0,1.5555,,1.2357,,1.5987,0.23,141.9737,0.15,1.2935,0.05,1.3672,-0.7,109.87
24-Sep-96,-0.25,0.787,0.15,0.8312,1.2,8.5166,0.15,1.5656,,1.226,,1.5969,0.27,142.1497,0.25,1.3017,0,1.3671,-0.7,109.06
25-Sep-96,-0.25,0.7908,0.15,0.8263,1.2,8.5401,0.15,1.5613,,1.2408,,1.6003,0.22,142.5018,0.45,1.2903,0,1.3661,-0.55,110.46
26-Sep-96,-0.25,0.7929,0.15,0.8224,1.2,8.5472,0.15,1.5608,,1.2531,,1.6096,0.23,142.1888,0,1.2839,-0.18,1.3671,-0.35,110.68
27-Sep-96,-0.18,0.7909,0.15,0.8205,1.2,8.5097,0.15,1.5634,,1.2561,,1.6122,0.27,142.2084,0,1.283,-0.2,1.3627,-0.35,110.88
30-Sep-96,-0.3,0.7913,-0.25,0.8197,1.2,8.4919,0.2,1.5645,,1.2548,,1.6087,0.18,142.8538,0,1.2827,-0.2,1.3617,-0.15,111.4
01-Oct-96,-0.3,0.7914,-0.25,0.8192,1.2,8.491,0.15,1.5643,,1.255,,1.6093,0.18,142.8343,0,1.2818,-0.3,1.3595,-0.3,111.4
02-Oct-96,-0.3,0.7947,-0.25,0.8154,1.2,8.4622,0.15,1.5648,,1.2577,,1.6048,0.18,142.6778,0.15,1.2762,-0.2,1.359,-0.15,111.84
03-Oct-96,-0.3,0.7908,-0.35,0.8161,1.2,8.4622,0.15,1.5652,,1.2552,,1.6028,0.15,142.2671,0,1.2777,-0.2,1.3615,-0.15,111.48
04-Oct-96,-0.3,0.7886,-0.25,0.8161,1.2,8.4675,0.15,1.5645,,1.257,,1.6046,0.13,142.7365,0.23,1.2771,-0.35,1.3548,-0.25,111.7
07-Oct-96,-0.2,0.7875,-0.25,0.8171,1.2,8.4542,0.15,1.5631,,1.2545,,1.6018,0.18,142.228,0.15,1.2776,-0.35,1.3537,-0.25,111.27
08-Oct-96,-0.3,0.7911,-0.15,0.8185,1.2,8.4483,0.15,1.5623,,1.2528,,1.6018,0.18,142.7951,0.25,1.279,-0.35,1.3538,-0.45,111.63
09-Oct-96,-0.3,0.7905,-0.15,0.8179,1.2,8.4224,0.15,1.5654,,1.2529,,1.6057,0.2,142.7365,0.15,1.2806,-0.35,1.3538,-0.45,111.51
10-Oct-96,-0.3,0.79,-0.15,0.817,1.2,8.4338,0.15,1.5659,,1.249,,1.5983,0.2,142.2671,0.15,1.2797,-0.33,1.3507,-0.4,111.18
11-Oct-96,-0.3,0.7902,0.15,0.8105,1.2,8.4351,0.15,1.5756,,1.2534,,1.6016,0.23,142.5604,0,1.2774,-0.33,1.3517,-0.45,111.59
14-Oct-96,-0.3,0.7912,0.35,0.809,1.2,8.425,0,1.5804,,1.2538,,1.6018,0.23,142.7169,0.15,1.2789,-0.2,1.3522,-0.4,111.59
15-Oct-96,-0.3,0.7902,-0.35,0.7997,1.2,8.3952,0.15,1.5873,,1.2681,,1.6106,0.18,142.4822,0,1.2696,-0.2,1.3548,-0.15,112.3
16-Oct-96,-0.3,0.7914,0.45,0.8021,1.2,8.428,0.35,1.5841,,1.2672,,1.6106,0.18,142.6387,0.2,1.2708,-0.25,1.354,-0.25,112.24
17-Oct-96,-0.3,0.7932,-0.45,0.7987,1.2,8.4369,0.45,1.5868,,1.2687,,1.6093,0.18,142.2866,0.2,1.2677,-0.23,1.3519,-0.2,112.22
18-Oct-96,-0.3,0.7954,-0.55,0.7985,1.2,8.4174,0.45,1.588,,1.2702,,1.6106,0.23,142.6974,-0.15,1.2683,-0.2,1.3489,-0.15,112.51
21-Oct-96,0,0.7966,0.35,0.8005,1.2,8.4248,0.4,1.5917,,1.263,,1.6104,0.13,143.6948,-0.15,1.2744,-0.25,1.3463,-0.15,112.7
22-Oct-96,0,0.7944,0.4,0.8026,1.2,8.4155,0.35,1.5983,,1.2529,,1.6087,0.08,144.0078,0.15,1.283,-0.25,1.345,-0.2,112.28
23-Oct-96,0,0.7935,0.1,0.8054,1.2,8.4419,0.35,1.5963,,1.2532,,1.612,-0.03,145.2008,0.25,1.2859,-0.3,1.3436,-0.25,112.93
24-Oct-96,-0.2,0.792,0.1,0.808,1.2,8.4515,0.45,1.5948,,1.2549,,1.6175,-0.03,145.4551,0.33,1.2889,-0.3,1.3452,-0.25,112.81
25-Oct-96,-0.2,0.7903,0.2,0.8015,1.2,8.4645,0.45,1.6044,,1.2617,,1.6222,-0.08,145.7876,0.28,1.2863,-0.3,1.3449,-0.15,113.42
28-Oct-96,-0.3,0.7913,0.45,0.7982,1.2,8.4673,0.45,1.6124,,1.2609,,1.6235,-0.08,147.0784,0.25,1.2873,-0.2,1.3443,0,114.22
29-Oct-96,-0.3,0.7911,0.35,0.8043,1.2,8.4897,0.45,1.61,,1.2558,,1.6271,-0.2,148.0954,0.55,1.2952,-0.25,1.3441,0,114.38
30-Oct-96,-0.3,0.7916,0.5,0.7925,1.2,8.5003,0.45,1.6329,,1.2548,,1.6245,-0.18,147.6847,0.55,1.2944,-0.3,1.3416,-0.1,114.06
31-Oct-96,-0.15,0.7912,0.5,0.7924,1.2,8.4734,0.45,1.626,,1.2678,,1.6349,-0.18,146.8828,0.5,1.2888,0,1.3376,-0.05,114
01-Nov-96,-0.2,0.789,0.7,0.7886,1.2,8.5112,0.55,1.6362,,1.2693,,1.6398,-0.08,146.4917,0.3,1.2906,-0.3,1.3345,-0.1,113.4
04-Nov-96,-0.25,0.7875,0.6,0.7871,1.2,8.5337,0.45,1.6448,,1.266,,1.6392,-0.08,147.3522,0.28,1.295,-0.3,1.3359,-0.3,113.83
05-Nov-96,-0.3,0.7863,0.7,0.7815,1.2,8.5372,0.75,1.6466,,1.2764,,1.6439,0.08,146.9611,0.4,1.2872,-0.23,1.3294,-0.25,114.2
06-Nov-96,-0.3,0.7914,0.6,0.7847,1.2,8.534,0.55,1.6416,,1.277,,1.6464,-0.03,146.8633,0.3,1.2885,-0.3,1.3314,-0.25,113.98
07-Nov-96,-0.35,0.7834,0.5,0.7846,1.2,8.5656,0.65,1.6482,,1.2732,,1.6486,0.13,145.103,0.45,1.2935,-0.23,1.3291,-0.95,112
08-Nov-96,-0.3,0.787,0.5,0.7892,1.2,8.5676,0.65,1.6464,,1.2661,,1.645,0.25,145.416,0.55,1.2996,0,1.3312,-0.95,111.77
11-Nov-96,-0.15,0.7869,0.3,0.7942,1.2,8.607,0.65,1.6494,,1.2553,,1.6415,0.25,145.3377,0.6,1.3103,0,1.3337,-0.85,110.99
12-Nov-96,-0.15,0.7876,0.25,0.7877,1.2,8.6337,0.55,1.6461,,1.2688,,1.6454,0.18,144.6141,0.65,1.297,-0.33,1.3329,-1,111.57
13-Nov-96,-0.15,0.7885,0.3,0.7813,1.2,8.6365,0.65,1.6595,,1.2714,,1.6497,0.23,145.1617,0.45,1.297,-0.3,1.3333,-0.95,111.8
14-Nov-96,-0.3,0.7905,0.5,0.7791,1.2,8.5893,0.65,1.6643,,1.276,,1.6527,0.28,144.2033,0.45,1.297,-0.25,1.3358,-0.85,111.28
15-Nov-96,-0.3,0.79,0.3,0.7778,1.2,8.6005,0.7,1.6648,,1.279,,1.6582,0.28,144.0469,0.45,1.2952,-0.3,1.3387,-0.95,111.1
18-Nov-96,-0.15,0.793,0.3,0.7799,1.2,8.6002,0.75,1.6698,,1.2672,,1.6511,0.23,145.2595,0.43,1.3026,0,1.3439,-0.85,111.5
19-Nov-96,0,0.7943,0.35,0.7748,1.2,8.6242,0.75,1.6757,,1.2718,,1.6531,0.23,144.9661,0.55,1.2986,-0.3,1.3432,-0.85,111.69
20-Nov-96,0.13,0.8006,0.4,0.7776,1.2,8.63,0.75,1.6805,,1.2658,,1.655,0.23,145.7485,0.55,1.3071,0,1.3398,-0.95,111.54
21-Nov-96,0.2,0.8111,0.45,0.773,1.2,8.631,0.75,1.6894,,1.2674,,1.6535,0.15,145.2791,0.65,1.3062,0,1.3392,-0.85,111.29
22-Nov-96,0.2,0.8139,0.45,0.7726,1.2,8.62,0.65,1.6793,,1.271,,1.6501,0.23,144.6336,0.65,1.2977,0,1.3405,-0.85,111.41
25-Nov-96,0.25,0.8103,0.6,0.7696,1.2,8.5591,0.6,1.6679,,1.2876,,1.654,0.15,144.6336,0.55,1.2839,-0.1,1.3427,-0.55,112.62
26-Nov-96,0.25,0.8101,0.5,0.7679,1.2,8.5683,0.55,1.6709,,1.2902,,1.6556,0.23,144.3011,0.55,1.2834,-0.18,1.3426,-0.6,112.53
27-Nov-96,-0.15,0.8103,0.65,0.7637,1.2,8.5479,0.6,1.6776,,1.2908,,1.6554,0.18,145.0052,0.25,1.2814,0,1.3468,-0.35,113.28
28-Nov-96,-0.2,0.81,0.7,0.7595,1.2,8.5558,0.6,1.6806,,1.2948,,1.6527,0.18,145.0248,0.25,1.2767,0,1.347,-0.3,113.64
29-Nov-96,-0.2,0.8161,0.7,0.7558,1.2,8.5387,0.55,1.6812,,1.3043,,1.6576,0.18,144.6727,0.25,1.2711,0,1.3513,-0.25,113.86
02-Dec-96,-0.2,0.8169,0.75,0.749,1.2,8.5253,0.55,1.6801,,1.3211,,1.6644,0.18,144.1642,-0.15,1.2587,0,1.3507,-0.25,114.55
03-Dec-96,-0.2,0.7958,0.75,0.7641,1.2,8.4933,0.2,1.6441,,1.3197,,1.6595,0.18,142.3062,-0.15,1.2566,0,1.3498,-0.25,113.23
04-Dec-96,-0.2,0.799,0,0.7628,1.2,8.5072,-0.15,1.6433,,1.3205,,1.6556,0.4,141.7781,-0.35,1.2538,0,1.3542,-0.45,113.09
05-Dec-96,-0.3,0.7987,0,0.7724,1.2,8.5832,-0.75,1.6324,,1.3133,,1.656,0.4,141.6412,-0.45,1.2612,0.2,1.3566,-0.75,112.34
06-Dec-96,-0.15,0.7983,0,0.7676,1.2,8.6202,-0.35,1.6462,,1.3159,,1.6632,0.4,142.6778,0.35,1.2639,0.2,1.3591,-1,112.9
09-Dec-96,-0.15,0.8031,-0.15,0.762,1.2,8.6,-0.25,1.6468,,1.3282,,1.6675,0.35,142.4431,0.25,1.2553,0.2,1.3547,-0.7,113.45
10-Dec-96,-0.15,0.8014,0.25,0.7619,1.2,8.6017,0.15,1.6528,,1.3254,,1.6679,0.35,142.6974,0.15,1.2596,0.2,1.3575,-0.6,113.4
11-Dec-96,-0.35,0.7903,0,0.7704,1.2,8.6182,0.15,1.6504,,1.3098,,1.666,0.35,143.6753,0.4,1.2718,0,1.3605,-0.75,112.92
12-Dec-96,-0.25,0.7929,0,0.766,1.2,8.6175,0.25,1.6568,,1.3108,,1.6658,0.3,143.6166,0.4,1.2694,0.25,1.3586,-0.8,113.2
13-Dec-96,-0.25,0.7914,0,0.76,1.2,8.6319,0.25,1.6558,,1.3246,,1.6656,0.3,143.3623,0.53,1.2587,0.1,1.3626,-0.85,113.87
16-Dec-96,-0.25,0.7924,0.25,0.7589,1.2,8.6087,0.3,1.6665,,1.3196,,1.6715,0.28,144.1447,0.25,1.2651,0,1.3669,-0.55,113.89
17-Dec-96,-0.25,0.7959,0.4,0.7558,1.2,8.634,0.15,1.67,,1.3245,,1.6718,0.2,143.7144,0.25,1.2624,0.18,1.3633,-0.55,113.86
18-Dec-96,-0.25,0.7912,0.15,0.7526,1.2,8.6219,0.2,1.6744,,1.3294,,1.676,0.24,143.2841,0.15,1.2605,0.25,1.3665,-0.55,113.73
19-Dec-96,-0.25,0.794,0.45,0.7542,1.2,8.5996,0.3,1.6648,,1.3388,,1.6812,0.24,143.1863,0,1.2559,0.25,1.3668,-0.45,114.02
20-Dec-96,-0.3,0.796,0.35,0.7536,1.2,8.5904,0.15,1.6715,,1.3345,,1.681,0.24,143.8709,-0.15,1.26,-0.3,1.3675,-0.35,114.28
23-Dec-96,-0.15,0.7982,0.35,0.7509,1.2,8.6204,0.3,1.6756,,1.3373,,1.6816,0.23,143.4406,0,1.2584,0,1.3664,-0.35,114.05
24-Dec-96,-0.15,0.7953,0.4,0.7514,1.2,8.6389,0.2,1.6728,,1.3442,,1.6859,0.23,143.7731,0,1.2572,0.15,1.3678,-0.35,114.43
25-Dec-96,-0.15,0.7953,0.5,0.7511,1.2,8.6389,0.2,1.6733,,1.3465,,1.6859,0.23,143.7731,0,1.2571,0.15,1.3656,-0.35,114.68
26-Dec-96,-0.15,0.7953,0.5,0.7515,1.2,8.6389,0.25,1.6745,,1.3459,,1.69,0.23,144.4772,0,1.2587,0.15,1.3636,-0.35,114.93
27-Dec-96,-0.15,0.7943,0.5,0.7429,1.2,8.6325,0.25,1.6939,,1.3498,,1.6973,0.23,145.2595,-0.05,1.2587,0.15,1.3677,0.05,115.3
30-Dec-96,-0.15,0.7958,0.5,0.7432,1.2,8.6467,0.25,1.6916,,1.3501,,1.6969,0.08,145.8462,0,1.2575,0.15,1.3695,0.15,116.15
31-Dec-96,-0.15,0.7943,0.45,0.7402,1.2,8.6712,0.45,1.714,,1.3413,,1.7,0.08,147.1371,0,1.2689,0.15,1.3703,0.25,115.93
01-Jan-97,-0.15,0.792,0.55,0.7445,1.2,8.6712,0.55,1.7032,,1.344,,1.7033,0.08,146.8242,0.15,1.2685,0.15,1.3725,-0.05,115.93
02-Jan-97,-0.15,0.7909,0.55,0.749,1.2,8.7057,0.5,1.6925,,1.3466,,1.7067,0.08,146.5699,0.15,1.268,0.2,1.3759,-0.05,115.58
03-Jan-97,-0.15,0.791,0.25,0.7413,1.2,8.6831,0.5,1.6865,,1.3588,,1.6971,0.08,145.3964,0.35,1.2505,0.35,1.3704,-0.1,116.49
06-Jan-97,-0.3,0.7886,0.7,0.7382,1.2,8.6952,0.55,1.6929,,1.3525,,1.6928,0.13,144.9661,0.25,1.2501,0.1,1.3647,-0.15,115.91
07-Jan-97,-0.2,0.7899,0.45,0.7382,1.2,8.7158,0.35,1.694,,1.3544,,1.6932,0.15,144.1251,0,1.2509,-0.3,1.3564,-0.25,115.29
08-Jan-97,-0.45,0.7809,-0.55,0.7367,1.2,8.6635,0.35,1.687,,1.3639,,1.6932,0.15,143.7144,-0.25,1.2431,-0.35,1.3514,-0.35,115.75
09-Jan-97,-0.35,0.7807,-0.55,0.7312,1.2,8.5886,0.25,1.6949,,1.3697,,1.6982,0.18,144.1642,-0.5,1.2396,-0.3,1.3513,-0.15,116.4
10-Jan-97,-0.35,0.781,-0.45,0.7329,1.2,8.5339,0.25,1.6816,,1.3762,,1.6971,0.23,143.1863,-0.45,1.2328,-0.35,1.3479,-0.2,116.07
13-Jan-97,-0.3,0.7783,-0.35,0.7353,1.2,8.5435,0.15,1.674,,1.3766,,1.6941,0.2,143.5188,-0.5,1.2312,-0.25,1.3472,-0.15,116.43
14-Jan-97,-0.3,0.7801,-0.35,0.7339,1.2,8.5544,0,1.6709,,1.3756,,1.6869,0.23,143.4601,-0.45,1.2266,-0.3,1.3511,-0.15,116.89
15-Jan-97,-0.3,0.7754,-0.45,0.7316,1.2,8.5437,0,1.6838,,1.3714,,1.6893,0.23,143.91,-0.45,1.2322,-0.35,1.3415,-0.15,116.8
16-Jan-97,-0.3,0.7794,-0.35,0.7304,1.2,8.5261,-0.15,1.6794,,1.3761,,1.6885,0.23,142.9712,-0.3,1.2269,-0.3,1.3397,0,116.55
17-Jan-97,-0.3,0.7802,-0.15,0.7246,1.2,8.5377,-0.15,1.6673,,1.3993,,1.6949,0.23,141.9933,0.55,1.2085,-0.4,1.3397,-0.05,117.39
20-Jan-97,-0.3,0.7764,-0.35,0.7239,1.2,8.5445,-0.25,1.6615,,1.4163,,1.699,0.23,141.915,-0.6,1.2031,-0.35,1.3377,0.15,117.98
21-Jan-97,-0.25,0.7771,-0.35,0.7218,1.2,8.5208,-0.15,1.6637,,1.4192,,1.7041,0.23,141.6803,-0.5,1.2004,-0.3,1.3362,0,117.86
22-Jan-97,-0.25,0.7758,-0.45,0.7283,1.2,8.5269,-0.3,1.635,,1.4285,,1.7045,0.23,141.8563,-0.55,1.1914,-0.3,1.3364,0.3,118.99
23-Jan-97,-0.3,0.7712,-0.15,0.7342,1.2,8.6576,-0.55,1.6295,,1.4168,,1.6973,0.23,142.8147,-0.6,1.1967,-0.3,1.3445,0.45,119.35
24-Jan-97,-0.3,0.7718,0,0.7369,1.2,8.671,-0.65,1.6286,,1.4096,,1.6894,0.23,143.1668,-0.4,1.2017,-0.25,1.3488,0.25,119.24
27-Jan-97,-0.25,0.7721,-0.25,0.732,1.2,8.6548,-0.55,1.6224,,1.4283,,1.6967,0.23,141.9541,-0.25,1.1879,-0.2,1.344,0.15,119.4
28-Jan-97,-0.3,0.7683,-0.15,0.7339,1.2,8.6561,-0.55,1.6181,,1.426,,1.6959,0.23,143.7535,-0.6,1.1878,-0.3,1.3404,0.35,120.82
29-Jan-97,-0.3,0.7704,0,0.7343,1.2,8.674,-0.55,1.6205,,1.4256,,1.6959,0.23,145.2008,-0.5,1.1902,-0.3,1.3451,0.75,122.07
30-Jan-97,-0.35,0.7655,-0.15,0.7411,1.2,8.6513,-0.35,1.6123,,1.4236,,1.7002,0,145.3182,-0.4,1.1951,-0.3,1.3477,0.75,121.76
31-Jan-97,-0.45,0.7625,-0.35,0.7458,1.2,8.6436,-0.65,1.6012,,1.4205,,1.6937,0,145.1226,-0.45,1.1945,-0.2,1.347,0.75,121.45
03-Feb-97,-0.45,0.7652,-0.45,0.7362,1.2,8.6797,-0.6,1.6193,,1.4175,,1.6916,0.03,145.1226,-0.4,1.1925,-0.15,1.3426,0.5,121.68
04-Feb-97,-0.45,0.7636,0.15,0.7335,1.2,8.7076,0,1.6202,,1.4261,,1.6984,-0.08,145.4746,-0.3,1.1887,-0.15,1.3434,0.6,122.4
05-Feb-97,-0.45,0.7631,0.15,0.7253,1.2,8.7578,-0.25,1.6402,,1.4242,,1.6945,-0.1,146.6873,-0.25,1.19,-0.15,1.3451,0.7,123.3
06-Feb-97,-0.45,0.7645,0.35,0.7248,1.2,8.7443,0,1.6335,,1.4261,,1.6881,-0.18,146.4134,-0.4,1.1842,-0.15,1.3489,0.8,123.72
07-Feb-97,-0.45,0.7608,0.35,0.7238,1.2,8.6855,0,1.6298,,1.4271,,1.6844,-0.13,144.927,-0.45,1.1799,-0.15,1.35,0.6,122.93
10-Feb-97,-0.45,0.7576,0.35,0.7198,1.2,8.679,-0.15,1.6404,,1.4257,,1.6846,0,145.0444,-0.5,1.1811,-0.15,1.3544,0.2,122.77
11-Feb-97,-0.45,0.7574,0.35,0.7123,1.2,8.6641,0,1.6363,,1.4354,,1.6752,0.15,143.6753,-0.5,1.1659,-0.15,1.355,0.4,123.31
12-Feb-97,-0.45,0.7593,0.6,0.711,1.2,8.6376,0,1.6308,,1.4504,,1.6812,0.2,143.8513,-0.5,1.1598,-0.15,1.3554,0.35,124.18
13-Feb-97,-0.15,0.7661,0.25,0.7151,1.2,8.5876,0,1.6231,,1.4548,,1.6893,0.2,144.3598,-0.55,1.1609,-0.05,1.3512,0.45,124.37
14-Feb-97,-0.15,0.765,0,0.7145,1.2,8.5404,-0.35,1.6215,,1.4638,,1.6971,0.2,143.8709,-0.55,1.1588,-0.05,1.3489,0.4,124.33
